portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price,current_price,YTD_Perf,3YR_Perf,5YR_Perf,total_cost,current_value,percent_of_portfolio
PORT-1009,NVDA,NVIDIA Corporation,103,Technology,201.97,214.25,13.46,466.79,1220.61,20802.91,22067.75,0.77
PORT-1009,UNH,UnitedHealth Group Incorporated,103,Healthcare,322.5684,382.53,14.6,-16.72,2.47,33224.5452,39400.59,1.37
PORT-1009,ABBV,AbbVie Inc.,33,Healthcare,206.784,218.63,-3.09,76.46,135.02,6823.871999999999,7214.79,0.25
PORT-1009,CVS,CVS Health Corporation,36,Healthcare,80.1009,92.97,18.01,53.55,27.78,2883.6324,3346.92,0.12
PORT-1009,GOOG,Alphabet Inc.,4,Technology,354.0436,386.12,22.54,215.55,220.43,1416.1744,1544.48,0.05
PORT-1009,BA,The Boeing Company,89,Industrials,228.786,228.78,0.44,11.22,-10.19,20361.954,20361.420000000002,0.71
PORT-1009,SOFI,"SoFi Technologies, Inc.",132,Financial Services,17.3019,16.97,-38.2,144.52,-25.08,2283.8508,2240.04,0.08
PORT-1009,GOOG,Alphabet Inc.,57,Technology,304.0157,386.12,22.54,215.55,220.43,17328.8949,22008.84,0.77
PORT-1009,ABBV,AbbVie Inc.,12,Healthcare,217.554,218.63,-3.09,76.46,135.02,2610.648,2623.56,0.09
PORT-1009,SOFI,"SoFi Technologies, Inc.",121,Financial Services,15.5232,16.97,-38.2,144.52,-25.08,1878.3072,2053.37,0.07
PORT-1009,VOO,Vanguard S&P 500 ETF,95,Index Funds / ETFs,627.8636,693.91,10.79,88.19,93.15,59647.042,65921.45,2.3
PORT-1009,VOO,Vanguard S&P 500 ETF,37,Index Funds / ETFs,489.8716,693.91,10.79,88.19,93.15,18125.2492,25674.67,0.9
PORT-1009,NVDA,NVIDIA Corporation,114,Technology,197.718,214.25,13.46,466.79,1220.61,22539.852,24424.5,0.85
PORT-1009,KO,The Coca-Cola Company,150,Consumer Defensive,69.377,80.41,17.13,47.39,68.83,10406.55,12061.5,0.42
PORT-1009,INTC,Intel Corporation,83,Technology,131.5116,120.89,206.98,292.35,132.21,10915.4628,10033.87,0.35
PORT-1009,VOO,Vanguard S&P 500 ETF,46,Index Funds / ETFs,648.5624,693.91,10.79,88.19,93.15,29833.8704,31919.859999999997,1.11
PORT-1009,JPM,JPMorgan Chase & Co.,49,Financial Services,269.352,296.73,-7.95,134.12,102.77,13198.248,14539.77,0.51
PORT-1009,MA,Mastercard Incorporated,148,Financial Services,425.7344,493.75,-12.04,37.67,41.28,63008.6912,73075.0,2.55
PORT-1009,VOO,Vanguard S&P 500 ETF,132,Index Funds / ETFs,627.8636,693.91,10.79,88.19,93.15,82877.9952,91596.12,3.19
PORT-1009,NVDA,NVIDIA Corporation,62,Technology,231.734,214.25,13.46,466.79,1220.61,14367.508,13283.5,0.46
PORT-1009,CVS,CVS Health Corporation,122,Healthcare,69.9732,92.97,18.01,53.55,27.78,8536.7304,11342.34,0.4
PORT-1009,JPM,JPMorgan Chase & Co.,3,Financial Services,266.3592,296.73,-7.95,134.12,102.77,799.0776,890.19,0.03
PORT-1009,UNH,UnitedHealth Group Incorporated,104,Healthcare,295.6877,382.53,14.6,-16.72,2.47,30751.520800000002,39783.119999999995,1.39
PORT-1009,MSFT,Microsoft Corporation,87,Technology,338.3894,426.99,-9.31,33.1,79.84,29439.877800000002,37148.13,1.3
PORT-1009,AMZN,"Amazon.com, Inc.",33,Consumer Cyclical,274.5685,274.0,20.97,127.24,70.26,9060.760499999999,9042.0,0.32
PORT-1009,GE,General Electric Company,89,Industrials,279.1448,320.82,0.17,302.24,365.69,24843.887199999997,28552.98,1.0
PORT-1009,AAPL,Apple Inc.,2,Technology,242.463,312.51,15.53,78.78,157.97,484.926,625.02,0.02
PORT-1009,TSLA,"Tesla, Inc.",103,Consumer Cyclical,361.0952,442.1,0.92,116.79,112.58,37192.8056,45536.3,1.59
PORT-1009,GOOG,Alphabet Inc.,9,Technology,319.4089,386.12,22.54,215.55,220.43,2874.6801,3475.08,0.12
PORT-1009,AMZN,"Amazon.com, Inc.",143,Consumer Cyclical,220.1985,274.0,20.97,127.24,70.26,31488.3855,39182.0,1.37
PORT-1010,AMZN,"Amazon.com, Inc.",76,Consumer Cyclical,217.48,274.0,20.97,127.24,70.26,16528.48,20824.0,0.77
PORT-1010,KO,The Coca-Cola Company,90,Consumer Defensive,71.8256,80.41,17.13,47.39,68.83,6464.303999999999,7236.9,0.27
PORT-1010,BA,The Boeing Company,123,Industrials,177.197,228.78,0.44,11.22,-10.19,21795.231,28139.94,1.04
PORT-1010,BA,The Boeing Company,5,Industrials,210.842,228.78,0.44,11.22,-10.19,1054.21,1143.9,0.04
PORT-1010,PLTR,Palantir Technologies Inc.,38,Technology,99.3825,143.34,-14.61,874.44,521.6,3776.535,5446.92,0.2
PORT-1010,NVDA,NVIDIA Corporation,42,Technology,174.332,214.25,13.46,466.79,1220.61,7321.9439999999995,8998.5,0.33
PORT-1010,PG,The Procter & Gamble Company,36,Consumer Defensive,157.8143,145.91,4.42,10.68,24.71,5681.3148,5252.76,0.19
PORT-1010,GE,General Electric Company,141,Industrials,320.3821,320.82,0.17,302.24,365.69,45173.876099999994,45235.62,1.67
PORT-1010,XOM,Exxon Mobil Corporation,63,Energy,156.774,146.96,21.44,58.99,192.13,9876.762,9258.480000000001,0.34
PORT-1010,NVDA,NVIDIA Corporation,110,Technology,199.844,214.25,13.46,466.79,1220.61,21982.84,23567.5,0.87
PORT-1010,ABBV,AbbVie Inc.,68,Healthcare,226.17,218.63,-3.09,76.46,135.02,15379.56,14866.84,0.55
PORT-1010,BA,The Boeing Company,41,Industrials,161.496,228.78,0.44,11.22,-10.19,6621.336,9379.98,0.35
PORT-1010,GE,General Electric Company,80,Industrials,339.4147,320.82,0.17,302.24,365.69,27153.176,25665.6,0.95
PORT-1010,MA,Mastercard Incorporated,101,Financial Services,366.3296,493.75,-12.04,37.67,41.28,36999.289600000004,49868.75,1.84
PORT-1010,UNH,UnitedHealth Group Incorporated,88,Healthcare,372.4897,382.53,14.6,-16.72,2.47,32779.0936,33662.64,1.24
PORT-1010,BA,The Boeing Company,107,Industrials,237.758,228.78,0.44,11.22,-10.19,25440.106,24479.46,0.91
PORT-1010,KO,The Coca-Cola Company,48,Consumer Defensive,57.9502,80.41,17.13,47.39,68.83,2781.6096000000002,3859.68,0.14
PORT-1010,TSLA,"Tesla, Inc.",105,Consumer Cyclical,444.7636,442.1,0.92,116.79,112.58,46700.178,46420.5,1.72
PORT-1010,TSLA,"Tesla, Inc.",48,Consumer Cyclical,422.7456,442.1,0.92,116.79,112.58,20291.788800000002,21220.800000000003,0.78
PORT-1010,BA,The Boeing Company,112,Industrials,224.3,228.78,0.44,11.22,-10.19,25121.600000000002,25623.36,0.95
PORT-1010,AMZN,"Amazon.com, Inc.",52,Consumer Cyclical,269.1315,274.0,20.97,127.24,70.26,13994.838000000002,14248.0,0.53
PORT-1010,AAPL,Apple Inc.,121,Technology,282.8735,312.51,15.53,78.78,157.97,34227.693499999994,37813.71,1.4
PORT-1010,NVDA,NVIDIA Corporation,122,Technology,148.82,214.25,13.46,466.79,1220.61,18156.04,26138.5,0.97
PORT-1010,UNH,UnitedHealth Group Incorporated,68,Healthcare,360.9694,382.53,14.6,-16.72,2.47,24545.9192,26012.039999999997,0.96
PORT-1010,GOOG,Alphabet Inc.,65,Technology,338.6504,386.12,22.54,215.55,220.43,22012.275999999998,25097.8,0.93
PORT-1010,KO,The Coca-Cola Company,121,Consumer Defensive,66.9284,80.41,17.13,47.39,68.83,8098.336399999999,9729.609999999999,0.36
PORT-1010,GE,General Electric Company,142,Industrials,326.7263,320.82,0.17,302.24,365.69,46395.1346,45556.44,1.68
PORT-1010,INTC,Intel Corporation,49,Technology,126.6408,120.89,206.98,292.35,132.21,6205.3992,5923.61,0.22
PORT-1010,KO,The Coca-Cola Company,126,Consumer Defensive,57.9502,80.41,17.13,47.39,68.83,7301.7252,10131.66,0.37
PORT-1010,PLTR,Palantir Technologies Inc.,23,Technology,111.3084,143.34,-14.61,874.44,521.6,2560.0932000000003,3296.82,0.12
PORT-1010,AAPL,Apple Inc.,64,Technology,217.595,312.51,15.53,78.78,157.97,13926.08,20000.64,0.74
PORT-1010,JPM,JPMorgan Chase & Co.,140,Financial Services,254.388,296.73,-7.95,134.12,102.77,35614.32,41542.200000000004,1.54
PORT-1010,AMZN,"Amazon.com, Inc.",63,Consumer Cyclical,225.6355,274.0,20.97,127.24,70.26,14215.0365,17262.0,0.64
PORT-1010,QQQ,Invesco QQQ Trust,19,Index Funds / ETFs,765.9225,735.6,20.13,115.13,127.76,14552.5275,13976.4,0.52
PORT-1010,SOFI,"SoFi Technologies, Inc.",15,Financial Services,12.2892,16.97,-38.2,144.52,-25.08,184.338,254.54999999999998,0.01
PORT-1010,UNH,UnitedHealth Group Incorporated,49,Healthcare,288.0075,382.53,14.6,-16.72,2.47,14112.3675,18743.969999999998,0.69
PORT-1010,PYPL,"PayPal Holdings, Inc.",19,Financial Services,31.5072,44.46,-23.3,-27.9,-82.76,598.6368,844.74,0.03
PORT-1010,PYPL,"PayPal Holdings, Inc.",137,Financial Services,31.0696,44.46,-23.3,-27.9,-82.76,4256.5352,6091.02,0.23
PORT-1010,GE,General Electric Company,63,Industrials,342.5868,320.82,0.17,302.24,365.69,21582.968399999998,20211.66,0.75
PORT-1010,GE,General Electric Company,9,Industrials,282.3169,320.82,0.17,302.24,365.69,2540.8520999999996,2887.38,0.11
PORT-1010,VOO,Vanguard S&P 500 ETF,30,Index Funds / ETFs,676.1608,693.91,10.79,88.19,93.15,20284.824,20817.3,0.77
PORT-1010,BA,The Boeing Company,28,Industrials,210.842,228.78,0.44,11.22,-10.19,5903.576,6405.84,0.24
PORT-1010,GE,General Electric Company,12,Industrials,295.0053,320.82,0.17,302.24,365.69,3540.0635999999995,3849.84,0.14
PORT-1010,PYPL,"PayPal Holdings, Inc.",10,Financial Services,38.0712,44.46,-23.3,-27.9,-82.76,380.712,444.6,0.02
PORT-1010,GE,General Electric Company,79,Industrials,250.5959,320.82,0.17,302.24,365.69,19797.0761,25344.78,0.94
PORT-1010,NVDA,NVIDIA Corporation,77,Technology,233.86,214.25,13.46,466.79,1220.61,18007.22,16497.25,0.61
PORT-1010,AAPL,Apple Inc.,18,Technology,264.2225,312.51,15.53,78.78,157.97,4756.005,5625.18,0.21
PORT-1010,MA,Mastercard Incorporated,16,Financial Services,529.6928,493.75,-12.04,37.67,41.28,8475.0848,7900.0,0.29
PORT-1010,NVDA,NVIDIA Corporation,148,Technology,182.836,214.25,13.46,466.79,1220.61,27059.728000000003,31709.0,1.17
PORT-1010,QQQ,Invesco QQQ Trust,107,Index Funds / ETFs,525.204,735.6,20.13,115.13,127.76,56196.827999999994,78709.2,2.91
PORT-1010,SOFI,"SoFi Technologies, Inc.",80,Financial Services,15.6849,16.97,-38.2,144.52,-25.08,1254.7920000000001,1357.6,0.05
PORT-1010,GE,General Electric Company,127,Industrials,272.8006,320.82,0.17,302.24,365.69,34645.676199999994,40744.14,1.51
PORT-1010,TSLA,"Tesla, Inc.",8,Consumer Cyclical,317.0592,442.1,0.92,116.79,112.58,2536.4736,3536.8,0.13
PORT-1010,BA,The Boeing Company,53,Industrials,206.356,228.78,0.44,11.22,-10.19,10936.868,12125.34,0.45
PORT-1010,ABBV,AbbVie Inc.,111,Healthcare,215.4,218.63,-3.09,76.46,135.02,23909.4,24267.93,0.9
PORT-1010,BA,The Boeing Company,100,Industrials,161.496,228.78,0.44,11.22,-10.19,16149.6,22878.0,0.85
PORT-1010,XOM,Exxon Mobil Corporation,108,Energy,110.925,146.96,21.44,58.99,192.13,11979.9,15871.68,0.59
PORT-1010,GOOG,Alphabet Inc.,98,Technology,342.4987,386.12,22.54,215.55,220.43,33564.872599999995,37839.76,1.4
PORT-1010,AAPL,Apple Inc.,119,Technology,258.0055,312.51,15.53,78.78,157.97,30702.654499999997,37188.69,1.38
PORT-1010,AAPL,Apple Inc.,42,Technology,251.7885,312.51,15.53,78.78,157.97,10575.117,13125.42,0.49
PORT-1010,AAPL,Apple Inc.,40,Technology,338.8265,312.51,15.53,78.78,157.97,13553.060000000001,12500.4,0.46
PORT-1010,QQQ,Invesco QQQ Trust,82,Index Funds / ETFs,641.916,735.6,20.13,115.13,127.76,52637.112,60319.200000000004,2.23
PORT-1010,VOO,Vanguard S&P 500 ETF,149,Index Funds / ETFs,655.462,693.91,10.79,88.19,93.15,97663.838,103392.59,3.82
PORT-1010,TSLA,"Tesla, Inc.",91,Consumer Cyclical,317.0592,442.1,0.92,116.79,112.58,28852.387199999997,40231.1,1.49
PORT-1010,BA,The Boeing Company,22,Industrials,233.272,228.78,0.44,11.22,-10.19,5131.9839999999995,5033.16,0.19
PORT-1010,PLTR,Palantir Technologies Inc.,66,Technology,109.9833,143.34,-14.61,874.44,521.6,7258.8978,9460.44,0.35
PORT-1010,TSLA,"Tesla, Inc.",74,Consumer Cyclical,356.6916,442.1,0.92,116.79,112.58,26395.1784,32715.4,1.21
PORT-1010,MSFT,Microsoft Corporation,31,Technology,292.9957,426.99,-9.31,33.1,79.84,9082.8667,13236.69,0.49
PORT-1010,VOO,Vanguard S&P 500 ETF,46,Index Funds / ETFs,752.0564,693.91,10.79,88.19,93.15,34594.5944,31919.859999999997,1.18
PORT-1010,XOM,Exxon Mobil Corporation,71,Energy,130.152,146.96,21.44,58.99,192.13,9240.792,10434.16,0.39
PORT-1010,WMT,Walmart Inc.,144,Consumer Defensive,106.686,118.9,5.86,150.93,168.39,15362.784000000001,17121.600000000002,0.63
PORT-1010,PG,The Procter & Gamble Company,44,Consumer Defensive,151.9147,145.91,4.42,10.68,24.71,6684.246800000001,6420.04,0.24
PORT-1010,KO,The Coca-Cola Company,16,Consumer Defensive,68.5608,80.41,17.13,47.39,68.83,1096.9728,1286.56,0.05
PORT-1010,MSFT,Microsoft Corporation,94,Technology,371.403,426.99,-9.31,33.1,79.84,34911.882000000005,40137.06,1.48
PORT-1010,QQQ,Invesco QQQ Trust,94,Index Funds / ETFs,590.8545,735.6,20.13,115.13,127.76,55540.323000000004,69146.40000000001,2.56
PORT-1010,UNH,UnitedHealth Group Incorporated,90,Healthcare,357.1293,382.53,14.6,-16.72,2.47,32141.637,34427.7,1.27
PORT-1010,JPM,JPMorgan Chase & Co.,54,Financial Services,221.4672,296.73,-7.95,134.12,102.77,11959.228799999999,16023.420000000002,0.59
PORT-1010,GOOG,Alphabet Inc.,66,Technology,300.1674,386.12,22.54,215.55,220.43,19811.0484,25483.920000000002,0.94
PORT-1010,UNH,UnitedHealth Group Incorporated,72,Healthcare,357.1293,382.53,14.6,-16.72,2.47,25713.3096,27542.159999999996,1.02
PORT-1010,JPM,JPMorgan Chase & Co.,86,Financial Services,323.2224,296.73,-7.95,134.12,102.77,27797.1264,25518.780000000002,0.94
PORT-1010,GE,General Electric Company,123,Industrials,342.5868,320.82,0.17,302.24,365.69,42138.1764,39460.86,1.46
PORT-1010,GOOG,Alphabet Inc.,53,Technology,323.2572,386.12,22.54,215.55,220.43,17132.6316,20464.36,0.76
PORT-1010,WMT,Walmart Inc.,135,Consumer Defensive,99.5736,118.9,5.86,150.93,168.39,13442.436,16051.5,0.59
PORT-1010,XOM,Exxon Mobil Corporation,48,Energy,158.253,146.96,21.44,58.99,192.13,7596.143999999999,7054.08,0.26
PORT-1010,JPM,JPMorgan Chase & Co.,139,Financial Services,257.3808,296.73,-7.95,134.12,102.77,35775.931200000006,41245.47,1.53
PORT-1010,BA,The Boeing Company,14,Industrials,235.515,228.78,0.44,11.22,-10.19,3297.21,3202.92,0.12
PORT-1010,PG,The Procter & Gamble Company,88,Consumer Defensive,146.0151,145.91,4.42,10.68,24.71,12849.3288,12840.08,0.47
PORT-1010,GE,General Electric Company,88,Industrials,228.3912,320.82,0.17,302.24,365.69,20098.4256,28232.16,1.04
PORT-1010,GE,General Electric Company,88,Industrials,291.8332,320.82,0.17,302.24,365.69,25681.3216,28232.16,1.04
PORT-1010,INTC,Intel Corporation,124,Technology,112.0284,120.89,206.98,292.35,132.21,13891.5216,14990.36,0.55
PORT-1010,CVS,CVS Health Corporation,80,Healthcare,76.4181,92.97,18.01,53.55,27.78,6113.447999999999,7437.6,0.28
PORT-1010,GE,General Electric Company,95,Industrials,304.5216,320.82,0.17,302.24,365.69,28929.552,30477.899999999998,1.13
PORT-1010,GOOG,Alphabet Inc.,44,Technology,354.0436,386.12,22.54,215.55,220.43,15577.9184,16989.28,0.63
PORT-1010,GOOG,Alphabet Inc.,82,Technology,384.83,386.12,22.54,215.55,220.43,31556.059999999998,31661.84,1.17
PORT-1010,SOFI,"SoFi Technologies, Inc.",62,Financial Services,16.9785,16.97,-38.2,144.52,-25.08,1052.667,1052.1399999999999,0.04
PORT-1010,MA,Mastercard Incorporated,136,Financial Services,445.536,493.75,-12.04,37.67,41.28,60592.896,67150.0,2.48
PORT-1010,UNH,UnitedHealth Group Incorporated,46,Healthcare,349.4491,382.53,14.6,-16.72,2.47,16074.658599999999,17596.379999999997,0.65
PORT-1010,WMT,Walmart Inc.,37,Consumer Defensive,100.759,118.9,5.86,150.93,168.39,3728.083,4399.3,0.16
PORT-1010,INTC,Intel Corporation,70,Technology,104.7222,120.89,206.98,292.35,132.21,7330.554,8462.3,0.31
PORT-1010,XOM,Exxon Mobil Corporation,52,Energy,125.715,146.96,21.44,58.99,192.13,6537.18,7641.92,0.28
PORT-1010,MSFT,Microsoft Corporation,92,Technology,334.2627,426.99,-9.31,33.1,79.84,30752.1684,39283.08,1.45
PORT-1010,KO,The Coca-Cola Company,98,Consumer Defensive,57.9502,80.41,17.13,47.39,68.83,5679.1196,7880.179999999999,0.29
PORT-1010,BA,The Boeing Company,129,Industrials,213.085,228.78,0.44,11.22,-10.19,27487.965,29512.62,1.09
PORT-1010,MSFT,Microsoft Corporation,27,Technology,433.3035,426.99,-9.31,33.1,79.84,11699.1945,11528.73,0.43
PORT-1010,GOOG,Alphabet Inc.,41,Technology,304.0157,386.12,22.54,215.55,220.43,12464.643699999999,15830.92,0.59
PORT-1010,NVDA,NVIDIA Corporation,93,Technology,155.198,214.25,13.46,466.79,1220.61,14433.414,19925.25,0.74
PORT-1010,PG,The Procter & Gamble Company,54,Consumer Defensive,135.6908,145.91,4.42,10.68,24.71,7327.303199999999,7879.139999999999,0.29
PORT-1010,BA,The Boeing Company,21,Industrials,161.496,228.78,0.44,11.22,-10.19,3391.416,4804.38,0.18
PORT-1010,GE,General Electric Company,104,Industrials,323.5542,320.82,0.17,302.24,365.69,33649.6368,33365.28,1.23
PORT-1010,GE,General Electric Company,23,Industrials,301.3495,320.82,0.17,302.24,365.69,6931.0385,7378.86,0.27
PORT-1010,PG,The Procter & Gamble Company,22,Consumer Defensive,123.8916,145.91,4.42,10.68,24.71,2725.6151999999997,3210.02,0.12
PORT-1010,NVDA,NVIDIA Corporation,132,Technology,191.34,214.25,13.46,466.79,1220.61,25256.88,28281.0,1.05
PORT-1010,BA,The Boeing Company,37,Industrials,244.487,228.78,0.44,11.22,-10.19,9046.019,8464.86,0.31
PORT-1010,AAPL,Apple Inc.,134,Technology,261.114,312.51,15.53,78.78,157.97,34989.276,41876.34,1.55
PORT-1010,VOO,Vanguard S&P 500 ETF,109,Index Funds / ETFs,551.968,693.91,10.79,88.19,93.15,60164.511999999995,75636.19,2.8
PORT-1010,KO,The Coca-Cola Company,67,Consumer Defensive,66.9284,80.41,17.13,47.39,68.83,4484.2028,5387.469999999999,0.2
PORT-1010,KO,The Coca-Cola Company,44,Consumer Defensive,62.0312,80.41,17.13,47.39,68.83,2729.3728,3538.04,0.13
PORT-1010,JPM,JPMorgan Chase & Co.,18,Financial Services,239.424,296.73,-7.95,134.12,102.77,4309.6320000000005,5341.14,0.2
PORT-1010,CVS,CVS Health Corporation,118,Healthcare,80.1009,92.97,18.01,53.55,27.78,9451.9062,10970.46,0.41
PORT-1010,JPM,JPMorgan Chase & Co.,62,Financial Services,257.3808,296.73,-7.95,134.12,102.77,15957.609600000002,18397.260000000002,0.68
PORT-1010,PG,The Procter & Gamble Company,12,Consumer Defensive,156.3394,145.91,4.42,10.68,24.71,1876.0728000000001,1750.92,0.06
PORT-1010,SOFI,"SoFi Technologies, Inc.",78,Financial Services,16.0083,16.97,-38.2,144.52,-25.08,1248.6473999999998,1323.6599999999999,0.05
PORT-1010,BA,The Boeing Company,68,Industrials,199.627,228.78,0.44,11.22,-10.19,13574.636,15557.04,0.58
PORT-1010,VOO,Vanguard S&P 500 ETF,74,Index Funds / ETFs,538.1688,693.91,10.79,88.19,93.15,39824.491200000004,51349.34,1.9
PORT-1010,UNH,UnitedHealth Group Incorporated,124,Healthcare,376.3298,382.53,14.6,-16.72,2.47,46664.8952,47433.719999999994,1.75
PORT-1010,VOO,Vanguard S&P 500 ETF,25,Index Funds / ETFs,710.6588,693.91,10.79,88.19,93.15,17766.47,17347.75,0.64
PORT-1010,AAPL,Apple Inc.,134,Technology,254.897,312.51,15.53,78.78,157.97,34156.198,41876.34,1.55
PORT-1011,QQQ,Invesco QQQ Trust,120,Index Funds / ETFs,685.683,735.6,20.13,115.13,127.76,82281.95999999999,88272.0,3.22
PORT-1011,GOOG,Alphabet Inc.,131,Technology,423.313,386.12,22.54,215.55,220.43,55454.003,50581.72,1.84
PORT-1011,MA,Mastercard Incorporated,107,Financial Services,356.4288,493.75,-12.04,37.67,41.28,38137.8816,52831.25,1.92
PORT-1011,KO,The Coca-Cola Company,119,Consumer Defensive,60.3988,80.41,17.13,47.39,68.83,7187.4572,9568.789999999999,0.35
PORT-1011,TSLA,"Tesla, Inc.",128,Consumer Cyclical,466.7816,442.1,0.92,116.79,112.58,59748.0448,56588.8,2.06
PORT-1011,MSFT,Microsoft Corporation,135,Technology,429.1768,426.99,-9.31,33.1,79.84,57938.868,57643.65,2.1
PORT-1011,CVS,CVS Health Corporation,129,Healthcare,71.8146,92.97,18.01,53.55,27.78,9264.0834,11993.13,0.44
PORT-1011,KO,The Coca-Cola Company,25,Consumer Defensive,75.0904,80.41,17.13,47.39,68.83,1877.26,2010.25,0.07
PORT-1011,AMZN,"Amazon.com, Inc.",31,Consumer Cyclical,222.917,274.0,20.97,127.24,70.26,6910.427,8494.0,0.31
PORT-1011,PG,The Procter & Gamble Company,46,Consumer Defensive,112.0924,145.91,4.42,10.68,24.71,5156.2504,6711.86,0.24
PORT-1011,XOM,Exxon Mobil Corporation,108,Energy,110.925,146.96,21.44,58.99,192.13,11979.9,15871.68,0.58
PORT-1011,NVDA,NVIDIA Corporation,71,Technology,167.954,214.25,13.46,466.79,1220.61,11924.734,15211.75,0.55
PORT-1011,AMZN,"Amazon.com, Inc.",111,Consumer Cyclical,231.0725,274.0,20.97,127.24,70.26,25649.0475,30414.0,1.11
PORT-1011,AAPL,Apple Inc.,7,Technology,338.8265,312.51,15.53,78.78,157.97,2371.7855,2187.5699999999997,0.08
PORT-1011,QQQ,Invesco QQQ Trust,149,Index Funds / ETFs,598.149,735.6,20.13,115.13,127.76,89124.201,109604.40000000001,3.99
PORT-1011,UNH,UnitedHealth Group Incorporated,127,Healthcare,307.208,382.53,14.6,-16.72,2.47,39015.416000000005,48581.31,1.77
PORT-1011,MSFT,Microsoft Corporation,80,Technology,321.8826,426.99,-9.31,33.1,79.84,25750.608,34159.2,1.24
PORT-1011,PLTR,Palantir Technologies Inc.,139,Technology,109.9833,143.34,-14.61,874.44,521.6,15287.6787,19924.260000000002,0.73
PORT-1011,WMT,Walmart Inc.,98,Consumer Defensive,110.2422,118.9,5.86,150.93,168.39,10803.7356,11652.2,0.42
PORT-1011,GE,General Electric Company,3,Industrials,336.2426,320.82,0.17,302.24,365.69,1008.7277999999999,962.46,0.04
PORT-1011,VOO,Vanguard S&P 500 ETF,30,Index Funds / ETFs,524.3696,693.91,10.79,88.19,93.15,15731.088,20817.3,0.76
PORT-1011,PLTR,Palantir Technologies Inc.,145,Technology,102.0327,143.34,-14.61,874.44,521.6,14794.7415,20784.3,0.76
PORT-1011,GE,General Electric Company,102,Industrials,345.7589,320.82,0.17,302.24,365.69,35267.4078,32723.64,1.19
PORT-1011,XOM,Exxon Mobil Corporation,9,Energy,149.379,146.96,21.44,58.99,192.13,1344.4109999999998,1322.64,0.05
PORT-1011,TSLA,"Tesla, Inc.",8,Consumer Cyclical,343.4808,442.1,0.92,116.79,112.58,2747.8464,3536.8,0.13
PORT-1011,TSLA,"Tesla, Inc.",25,Consumer Cyclical,418.342,442.1,0.92,116.79,112.58,10458.55,11052.5,0.4
PORT-1011,AMZN,"Amazon.com, Inc.",100,Consumer Cyclical,231.0725,274.0,20.97,127.24,70.26,23107.25,27400.0,1.0
PORT-1011,PYPL,"PayPal Holdings, Inc.",10,Financial Services,38.9464,44.46,-23.3,-27.9,-82.76,389.46399999999994,444.6,0.02
PORT-1011,BA,The Boeing Company,66,Industrials,197.384,228.78,0.44,11.22,-10.19,13027.344,15099.48,0.55
PORT-1011,BA,The Boeing Company,84,Industrials,242.244,228.78,0.44,11.22,-10.19,20348.496,19217.52,0.7
PORT-1011,AAPL,Apple Inc.,145,Technology,329.501,312.51,15.53,78.78,157.97,47777.645,45313.95,1.65
PORT-1011,MA,Mastercard Incorporated,90,Financial Services,470.288,493.75,-12.04,37.67,41.28,42325.92,44437.5,1.62
PORT-1011,XOM,Exxon Mobil Corporation,5,Energy,128.673,146.96,21.44,58.99,192.13,643.365,734.8000000000001,0.03
PORT-1011,AAPL,Apple Inc.,24,Technology,258.0055,312.51,15.53,78.78,157.97,6192.132,7500.24,0.27
PORT-1011,AAPL,Apple Inc.,149,Technology,273.548,312.51,15.53,78.78,157.97,40758.652,46563.99,1.7
